年月日,開盤價,最高價,最低價,收盤價,成交量,成交值,報酬率,週轉率,流通在外股數,市值,最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重,成交值比重,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,股價營收比-TEJ
2011/03/21,"8,421.66","8,508.20","8,394.22","8,467.71","3,744,774","98,327,332",0.8691,0.4208,"592,928,130","22,562,657",-,-,0.8654,100,100,"840,153",-,15.55,-,1.86,1.16
2011/03/22,"8,523.27","8,552.82","8,508.04","8,508.04","4,221,597","107,403,791",0.4763,0.4763,"592,928,130","22,671,667",-,-,0.4751,100,100,"927,936",-,15.61,-,1.87,1.17
2011/03/23,"8,529.93","8,551.12","8,481.96","8,545.08","3,791,637","98,624,511",0.4354,0.4223,"592,918,936","22,770,871",-,-,0.4344,100,100,"852,376",-,15.68,-,1.88,1.17
2011/03/24,"8,589.71","8,603.43","8,550.60","8,576.40","3,785,260","97,900,157",0.3665,0.4218,"587,323,122","22,815,368",-,-,0.3659,100,100,"840,365",-,15.64,-,1.89,1.18
2011/03/25,"8,645.37","8,658.05","8,587.84","8,610.39","3,846,329","104,997,454",0.3963,0.4218,"587,318,202","22,905,297",-,-,0.3955,100,100,"857,076",-,15.71,-,1.9,1.18
2011/03/28,"8,587.99","8,604.24","8,549.26","8,553.06","3,023,490","79,495,303",-0.6658,0.3355,"587,316,950","22,752,477",-,-,-0.668,100,100,"695,723",-,15.6,-,1.88,1.18
2011/03/29,"8,538.44","8,596.57","8,522.57","8,596.57","3,427,374","90,618,776",0.5087,0.3831,"587,308,195","22,867,185",-,-,0.5074,100,100,"761,480",-,15.68,-,1.89,1.18
2011/03/30,"8,605.83","8,671.59","8,605.83","8,646.31","3,867,230","113,779,073",0.5786,0.4395,"587,305,195","22,998,543",-,-,0.5769,100,100,"865,185",-,15.77,-,1.9,1.19
2011/03/31,"8,683.69","8,685.44","8,608.05","8,683.30","3,751,858","109,011,441",0.4278,0.4187,"587,381,589","23,102,640",-,-,0.4269,100,100,"793,579",-,15.84,-,1.91,1.19
2011/04/01,"8,697.84","8,705.13","8,654.40","8,705.13","3,186,692","95,695,195",0.2514,0.3328,"587,377,586","23,159,781",-,-,0.2511,100,100,"712,109",-,15.88,-,1.92,1.2
2011/04/06,"8,772.13","8,860.02","8,767.21","8,851.98","4,464,196","139,167,884",1.6869,0.5163,"587,381,186","23,550,538",-,-,1.6729,100,100,"981,397",-,16.15,-,1.95,1.22
2011/04/07,"8,884.84","8,901.72","8,828.92","8,901.72","4,041,900","113,255,658",0.5619,0.4545,"587,381,186","23,683,341",-,-,0.5603,100,100,"890,563",-,16.23,-,1.96,1.22
2011/04/08,"8,904.44","8,929.06","8,862.49","8,894.54","4,627,855","128,939,299",-0.0807,0.5386,"587,381,231","23,665,259",-,-,-0.0807,100,100,"1,007,873",-,16.23,-,1.96,1.22
2011/04/11,"8,922.75","8,922.75","8,836.38","8,880.27","3,774,171","104,438,667",-0.1604,0.423,"587,371,428","23,626,413",-,-,-0.1606,100,100,"774,852",-,16.19,-,1.95,1.22
2011/04/12,"8,839.22","8,839.22","8,708.86","8,732.59","3,715,733","100,980,814",-1.663,0.398,"587,371,428","23,233,096",-,-,-1.677,100,100,"817,349",-,15.93,-,1.92,1.2
2011/04/13,"8,727.95","8,780.20","8,700.08","8,780.20","3,406,888","90,353,121",0.5452,0.3706,"587,371,431","23,359,899",-,-,0.5437,100,100,"747,019",-,16.01,-,1.93,1.21
2011/04/14,"8,787.75","8,835.39","8,772.30","8,802.73","3,623,194","104,938,632",0.2566,0.3957,"587,371,431","23,419,582",-,-,0.2563,100,100,"817,757",-,16.05,-,1.94,1.21
2011/04/15,"8,828.63","8,834.07","8,716.70","8,718.12","3,830,377","109,339,008",-0.9612,0.4134,"587,395,348","23,196,322",-,-,-0.9658,100,100,"846,707",-,15.89,-,1.92,1.2
2011/04/18,"8,752.56","8,764.65","8,703.11","8,714.48","3,445,887","94,869,818",-0.0418,0.3558,"587,395,348","23,185,973",-,-,-0.0418,100,100,"761,599",-,15.89,-,1.92,1.2
2011/04/19,"8,643.40","8,658.97","8,592.23","8,638.55","3,615,303","101,300,536",-0.8713,0.3879,"587,395,348","22,983,861",-,-,-0.8751,100,100,"810,209",-,15.75,-,1.9,1.19
2011/04/20,"8,704.48","8,813.28","8,698.97","8,813.28","4,195,397","125,096,349",2.0227,0.4585,"586,331,621","23,436,335",-,-,2.0025,100,100,"947,390",-,16.06,-,1.94,1.21
2011/04/21,"8,893.07","8,992.08","8,892.06","8,957.65","5,492,314","160,720,276",1.6381,0.6416,"586,331,621","23,820,483",-,-,1.6248,100,100,"1,201,567",-,16.33,-,1.97,1.23
2011/04/22,"8,980.43","8,992.67","8,956.07","8,969.43","4,172,311","114,526,684",0.1315,0.4783,"586,631,714","23,859,773",-,-,0.1314,100,100,"934,036",-,16.35,-,1.98,1.23
2011/04/25,"9,015.91","9,037.09","8,950.75","8,950.75","4,087,943","102,173,869",-0.2083,0.4642,"586,631,714","23,810,474",-,-,-0.2085,100,100,"860,911",-,16.32,-,1.97,1.23
2011/04/26,"8,894.01","8,966.86","8,866.74","8,948.14","3,804,780","99,704,819",-0.0292,0.4132,"586,631,714","23,802,877",-,-,-0.0292,100,100,"812,099",-,16.32,-,1.97,1.23
2011/04/27,"9,012.28","9,060.50","9,012.28","9,049.25","4,700,943","133,724,057",1.13,0.5364,"586,631,714","24,070,827",-,-,1.1236,100,100,"1,017,732",-,16.5,-,1.99,1.25
2011/04/28,"9,088.97","9,099.75","9,021.36","9,040.77","4,665,323","132,919,761",-0.0937,0.5313,"586,731,714","24,047,763",-,-,-0.0938,100,100,"995,373",-,16.49,-,1.99,1.24
2011/04/29,"9,050.49","9,058.78","8,943.99","9,007.87","5,044,799","146,072,540",-0.3639,0.5828,"586,801,369","23,963,872",-,-,-0.3646,100,100,"1,109,795",-,16.44,-,1.99,1.24
2011/05/03,"9,014.33","9,018.70","8,895.25","8,946.08","4,249,963","126,578,334",-0.686,0.4698,"587,204,984","23,810,166",-,-,-0.6883,100,100,"941,566",-,16.35,-,1.97,1.23
2011/05/04,"8,937.30","8,947.35","8,864.55","8,947.35","3,785,933","115,487,138",0.0142,0.4024,"587,204,984","23,814,463",-,-,0.0142,100,100,"862,431",-,16.34,-,1.97,1.23
2011/05/05,"8,930.24","9,029.58","8,907.97","9,018.61","4,247,238","137,701,092",0.7964,0.4668,"587,200,951","24,003,536",-,-,0.7933,100,100,"964,449",-,16.46,-,1.99,1.24
2011/05/06,"8,997.73","9,018.40","8,954.81","8,977.23","4,229,014","127,596,787",-0.4588,0.4806,"586,975,220","23,895,732",-,-,-0.4599,100,100,"959,896",-,16.39,-,1.98,1.23
2011/05/09,"9,001.80","9,081.26","8,984.43","9,035.48","4,401,019","125,882,045",0.6489,0.4974,"586,970,220","24,050,526",-,-,0.6468,100,100,"948,064",-,16.5,-,1.99,1.24
2011/05/10,"9,048.25","9,055.91","9,007.93","9,023.28","3,468,845","98,824,625",-0.135,0.3733,"586,970,220","24,018,131",-,-,-0.1351,100,100,"781,877",-,16.48,-,1.99,1.24
2011/05/11,"9,073.88","9,082.01","9,014.36","9,020.40","3,588,643","105,383,668",-0.0319,0.4058,"586,970,220","24,009,734",-,-,-0.0319,100,100,"838,554",-,16.48,-,1.99,1.24
2011/05/12,"8,977.77","9,052.98","8,963.24","9,033.68","3,765,543","111,195,861",0.1472,0.4067,"586,970,220","24,044,936",-,-,0.1471,100,100,"831,122",-,16.5,-,1.99,1.24
2011/05/13,"9,039.55","9,059.46","8,986.18","9,006.61","4,039,910","117,380,582",-0.2997,0.4266,"586,970,220","23,974,248",-,-,-0.3001,100,100,"910,433",-,16.45,-,1.98,1.24
2011/05/16,"8,996.70","8,996.70","8,911.71","8,911.71","3,449,267","94,864,197",-1.0537,0.3485,"586,955,607","23,720,629",-,-,-1.0593,100,100,"738,261",-,16.27,-,1.96,1.23
2011/05/17,"8,917.25","8,928.99","8,854.14","8,884.09","3,624,612","101,042,666",-0.3099,0.3759,"586,955,607","23,646,592",-,-,-0.3104,100,100,"806,785",-,16.22,-,1.96,1.22
2011/05/18,"8,885.40","8,946.99","8,885.40","8,944.84","3,331,682","88,204,513",0.6838,0.3597,"586,955,607","23,807,871",-,-,0.6815,100,100,"755,694",-,16.33,-,1.97,1.23
2011/05/19,"8,952.25","9,026.18","8,888.21","8,892.88","4,153,123","114,821,875",-0.5809,0.4452,"586,971,627","23,669,223",-,-,-0.5826,100,100,"881,438",-,16.23,-,1.96,1.22
2011/05/20,"8,944.38","8,944.38","8,822.75","8,837.03","3,709,263","97,275,639",-0.628,0.3956,"586,966,627","23,520,218",-,-,-0.63,100,100,"811,724",-,16.14,-,1.95,1.22
2011/05/23,"8,767.30","8,776.46","8,695.34","8,747.51","3,522,733","93,927,629",-1.013,0.3648,"586,966,627","23,281,383",-,-,-1.0182,100,100,"768,481",-,15.98,-,1.93,1.2
2011/05/24,"8,730.23","8,756.90","8,673.38","8,756.61","3,534,227","92,945,733",0.104,0.3719,"586,966,627","23,306,300",-,-,0.104,100,100,"758,059",-,16,-,1.93,1.21
2011/05/25,"8,732.30","8,763.64","8,682.49","8,727.09","3,321,141","89,627,557",-0.3371,0.3637,"586,966,627","23,227,489",-,-,-0.3377,100,100,"736,033",-,15.95,-,1.92,1.2
2011/05/26,"8,797.29","8,807.08","8,751.52","8,788.40","3,144,913","87,535,235",0.7025,0.3279,"586,874,209","23,385,720",-,-,0.7001,100,100,"717,470",-,16.05,-,1.94,1.21
2011/05/27,"8,806.29","8,860.03","8,803.59","8,810.00","3,385,743","98,627,095",0.2458,0.3619,"586,874,209","23,443,780",-,-,0.2455,100,100,"776,410",-,16.09,-,1.94,1.21
2011/05/30,"8,757.66","8,844.03","8,748.13","8,823.68","3,088,034","88,765,728",0.1553,0.3233,"586,874,209","23,480,807",-,-,0.1552,100,100,"694,612",-,16.12,-,1.94,1.21
2011/05/31,"8,860.58","9,003.60","8,860.58","8,988.84","4,476,501","133,451,415",1.8718,0.5023,"586,864,470","23,920,903",-,-,1.8545,100,100,"929,507",-,16.42,-,1.98,1.24
2011/06/01,"8,999.84","9,089.47","8,999.84","9,062.35","4,248,396","132,771,043",0.8178,0.4571,"589,299,317","24,152,436",-,-,0.8145,100,100,"946,233",-,16.99,-,1.9,1.19
2011/06/02,"8,981.71","9,036.27","8,977.67","8,991.36","3,561,547","112,178,366",-0.7834,0.3827,"589,299,317","23,962,654",-,-,-0.7864,100,100,"819,066",-,16.86,-,1.88,1.18
2011/06/03,"9,024.54","9,052.18","8,997.35","9,046.28","3,110,405","92,736,973",0.6108,0.3267,"589,299,317","24,109,092",-,-,0.609,100,100,"723,092",-,16.97,-,1.89,1.19
2011/06/07,"9,025.21","9,059.19","8,981.44","9,057.10","2,969,687","91,285,227",0.1196,0.3061,"589,299,317","24,139,099",-,-,0.1195,100,100,"685,680",-,16.99,-,1.9,1.19
2011/06/08,"9,044.85","9,070.25","9,007.53","9,007.53","3,083,697","92,982,186",-0.5473,0.3267,"589,299,317","24,006,961",-,-,-0.5488,100,100,"716,505",-,16.89,-,1.89,1.18
2011/06/09,"9,020.60","9,045.44","8,996.08","9,000.94","2,838,191","81,045,952",-0.0732,0.2969,"589,298,823","23,989,693",-,-,-0.0732,100,100,"661,592",-,16.88,-,1.88,1.18
2011/06/10,"9,042.35","9,053.39","8,837.82","8,837.82","3,773,154","113,125,949",-1.8123,0.3799,"589,356,531","23,555,208",-,-,-1.8289,100,100,"809,646",-,16.58,-,1.85,1.16
2011/06/13,"8,791.67","8,811.97","8,703.52","8,712.95","3,444,369","99,640,325",-1.4129,0.3385,"589,391,283","23,228,592",-,-,-1.423,100,100,"709,750",-,16.35,-,1.83,1.14
2011/06/14,"8,737.24","8,836.51","8,737.24","8,829.21","2,916,215","90,821,931",1.3343,0.3063,"589,388,181","23,537,454",-,-,1.3255,100,100,"625,531",-,16.57,-,1.85,1.16
2011/06/15,"8,833.86","8,876.14","8,733.60","8,831.45","4,164,620","128,476,013",0.0254,0.4592,"589,388,181","23,541,588",-,-,0.0254,100,100,"891,420",-,16.57,-,1.85,1.16
2011/06/16,"8,739.84","8,739.84","8,654.43","8,654.43","3,529,442","107,567,413",-2.0044,0.3608,"589,447,081","23,069,854",-,-,-2.0248,100,100,"758,957",-,16.25,-,1.81,1.14
2011/06/17,"8,671.45","8,702.00","8,618.85","8,636.10","3,522,824","112,146,988",-0.2118,0.3932,"589,447,524","23,019,784",-,-,-0.212,100,100,"766,074",-,16.21,-,1.81,1.13
2011/06/20,"8,679.15","8,685.33","8,518.66","8,530.68","3,514,488","95,337,825",-1.2207,0.3776,"589,468,513","22,738,261",-,-,-1.2282,100,100,"779,851",-,16.01,-,1.79,1.12
2011/06/21,"8,571.93","8,617.96","8,523.04","8,597.62","3,521,915","102,569,413",0.7847,0.3608,"589,488,832","22,916,369",-,-,0.7816,100,100,"778,556",-,16.14,-,1.8,1.13
2011/06/22,"8,663.86","8,679.37","8,598.08","8,621.04","3,523,716","102,299,188",0.2724,0.3603,"589,488,974","22,980,240",-,-,0.272,100,100,"770,757",-,16.18,-,1.81,1.13
2011/06/23,"8,601.15","8,619.39","8,559.33","8,567.28","3,079,554","94,148,517",-0.6236,0.3242,"589,501,045","22,837,162",-,-,-0.6255,100,100,"674,734",-,16.08,-,1.8,1.12
2011/06/24,"8,567.46","8,569.59","8,508.16","8,532.83","3,287,990","94,759,222",-0.4021,0.3565,"589,541,599","22,748,596",-,-,-0.4029,100,100,"710,458",-,16.02,-,1.79,1.12
2011/06/27,"8,456.36","8,519.21","8,433.46","8,500.16","3,233,606","92,504,149",-0.3829,0.3499,"589,578,556","22,662,507",-,-,-0.3836,100,100,"704,504",-,15.96,-,1.78,1.12
2011/06/28,"8,536.13","8,572.62","8,478.69","8,478.86","3,006,562","86,497,776",-0.2506,0.3289,"589,634,282","22,606,321",-,-,-0.2509,100,100,"642,881",-,15.92,-,1.78,1.11
2011/06/29,"8,540.35","8,598.22","8,499.24","8,573.38","3,864,981","107,100,342",1.1148,0.4039,"589,642,559","22,857,884",-,-,1.1086,100,100,"811,513",-,16.1,-,1.8,1.13
2011/06/30,"8,582.08","8,652.59","8,576.65","8,652.59","3,602,974","103,256,007",0.9239,0.3996,"589,782,087","23,071,897",-,-,0.9197,100,100,"785,577",-,16.25,-,1.81,1.14
2011/07/01,"8,684.39","8,744.20","8,659.57","8,739.82","3,799,797","109,887,443",1.0081,0.4161,"590,090,407","23,314,779",-,-,1.0031,100,100,"821,716",-,16.42,-,1.83,1.15
2011/07/04,"8,801.51","8,808.47","8,772.33","8,774.72","3,687,672","108,620,671",0.3993,0.3995,"590,096,139","23,406,851",-,-,0.3985,100,100,"794,443",-,16.48,-,1.84,1.15
2011/07/05,"8,777.22","8,794.14","8,743.45","8,784.44","3,477,677","102,910,328",0.1108,0.3839,"590,316,781","23,431,909",-,-,0.1107,100,100,"781,533",-,16.5,-,1.84,1.15
2011/07/06,"8,790.94","8,842.17","8,768.35","8,824.44","3,655,749","114,557,003",0.4554,0.381,"590,316,962","23,538,842",-,-,0.4543,100,100,"804,808",-,16.57,-,1.85,1.16
2011/07/07,"8,795.00","8,795.88","8,757.47","8,773.42","3,711,907","108,273,329",-0.5782,0.4042,"590,346,480","23,404,300",-,-,-0.5798,100,100,"814,869",-,16.47,-,1.84,1.15
2011/07/08,"8,782.72","8,839.14","8,740.00","8,749.55","4,254,908","133,187,275",-0.2721,0.4567,"590,386,559","23,341,324",-,-,-0.2724,100,100,"893,413",-,16.43,-,1.83,1.15
2011/07/11,"8,749.55","8,749.55","8,633.55","8,665.85","3,359,082","98,847,805",-0.9566,0.3482,"590,481,415","23,117,586",-,-,-0.9612,100,100,"723,187",-,16.27,-,1.82,1.14
2011/07/12,"8,581.43","8,595.07","8,479.90","8,491.01","4,109,589","115,258,332",-2.0176,0.4369,"590,545,424","22,650,201",-,-,-2.0382,100,100,"875,642",-,15.95,-,1.78,1.11
2011/07/13,"8,480.26","8,539.18","8,452.86","8,488.06","3,968,880","117,712,466",-0.0347,0.4126,"590,549,808","22,641,908",-,-,-0.0347,100,100,"871,709",-,15.95,-,1.78,1.11
2011/07/14,"8,495.51","8,531.96","8,410.44","8,481.35","4,109,333","122,115,355",-0.0791,0.4326,"590,645,058","22,623,731",-,-,-0.0791,100,100,"906,336",-,15.94,-,1.78,1.11
2011/07/15,"8,494.70","8,579.80","8,462.05","8,574.91","4,012,600","117,025,258",1.1031,0.446,"590,719,398","22,874,275",-,-,1.0971,100,100,"889,061",-,16.12,-,1.8,1.13
2011/07/18,"8,550.16","8,580.33","8,473.91","8,538.57","3,847,387","108,608,687",-0.4238,0.4205,"591,440,132","22,778,970",-,-,-0.4247,100,100,"863,465",-,16.06,-,1.79,1.12
2011/07/19,"8,528.20","8,554.41","8,490.79","8,524.57","3,579,074","105,614,044",-0.164,0.3861,"591,558,093","22,746,733",-,-,-0.1641,100,100,"795,657",-,16.04,-,1.79,1.12
2011/07/20,"8,612.53","8,706.17","8,612.53","8,706.17","4,525,354","135,093,461",2.1303,0.4923,"591,615,148","23,233,960",-,-,2.1079,100,100,"980,629",-,16.37,-,1.83,1.14
2011/07/21,"8,705.84","8,725.97","8,683.05","8,717.14","4,382,945","127,602,652",0.126,0.4821,"591,765,745","23,265,348",-,-,0.1259,100,100,"969,034",-,16.4,-,1.83,1.15
2011/07/22,"8,770.95","8,794.48","8,741.09","8,765.32","5,021,709","138,753,830",0.5527,0.5581,"591,928,533","23,399,149",-,-,0.5512,100,100,"1,087,191",-,16.48,-,1.84,1.15
2011/07/25,"8,764.68","8,786.03","8,661.76","8,683.51","3,880,764","103,141,221",-0.9333,0.418,"592,022,536","23,179,851",-,-,-0.9377,100,100,"825,595",-,16.33,-,1.82,1.14
2011/07/26,"8,700.59","8,794.24","8,689.15","8,794.24","3,935,377","112,861,236",1.2752,0.4088,"592,208,967","23,475,612",-,-,1.2671,100,100,"819,174",-,16.54,-,1.85,1.16
2011/07/27,"8,775.18","8,819.93","8,754.51","8,817.49","4,670,233","132,886,054",0.2644,0.5149,"592,302,990","23,538,412",-,-,0.264,100,100,"970,832",-,16.58,-,1.85,1.16
2011/07/28,"8,739.83","8,790.68","8,702.84","8,767.20","4,702,846","144,148,636",-0.5703,0.4899,"593,267,309","23,403,682",-,-,-0.572,100,100,"998,688",-,16.49,-,1.84,1.15
2011/07/29,"8,737.72","8,771.64","8,638.67","8,644.18","5,242,639","148,631,163",-1.4032,0.5713,"596,183,455","23,100,601",-,-,-1.4131,100,100,"1,064,544",-,16.28,-,1.82,1.14
2011/08/01,"8,629.97","8,707.87","8,629.97","8,701.38","4,802,873","134,792,140",0.6617,0.5445,"597,239,622","23,286,543",-,-,0.6595,100,100,"1,045,023",-,16.41,-,1.82,1.14
2011/08/02,"8,629.09","8,629.09","8,557.70","8,584.72","4,460,257","128,697,790",-1.3407,0.483,"597,782,379","22,974,698",-,-,-1.3498,100,100,"983,452",-,16.19,-,1.8,1.12
2011/08/03,"8,466.35","8,472.27","8,360.73","8,456.86","5,242,190","147,151,600",-1.4894,0.5825,"597,829,384","22,633,497",-,-,-1.5006,100,100,"1,158,419",-,15.95,-,1.77,1.1
2011/08/04,"8,472.37","8,496.07","8,317.27","8,317.27","5,107,533","141,508,869",-1.6506,0.5544,"598,374,950","22,259,812",-,-,-1.6644,100,100,"1,125,390",-,15.69,-,1.74,1.09
2011/08/05,"7,962.87","7,975.82","7,844.77","7,853.13","5,994,797","162,619,243",-5.5804,0.7253,"598,383,376","21,017,156",-,-,-5.7422,100,100,"1,209,399",-,14.82,-,1.65,1.03
2011/08/08,"7,769.60","7,799.49","7,451.29","7,552.80","6,146,181","168,324,584",-3.8243,0.7252,"598,238,404","20,201,051",-,-,-3.8994,100,100,"1,289,476",-,14.26,-,1.58,0.99
2011/08/09,"7,261.54","7,599.14","7,148.76","7,493.12","7,587,824","202,710,492",-0.7902,0.9119,"599,286,045","20,041,956",-,-,-0.7933,100,100,"1,544,718",-,14.15,-,1.57,0.98
2011/08/10,"7,717.58","7,751.59","7,632.34","7,736.32","6,265,027","179,518,452",3.2456,0.7697,"599,662,341","20,694,270",-,-,3.1941,100,100,"1,423,133",-,14.6,-,1.62,1.01
2011/08/11,"7,566.39","7,761.40","7,499.54","7,719.09","5,424,476","153,879,609",-0.2227,0.6354,"600,267,399","20,647,653",-,-,-0.223,100,100,"1,275,107",-,14.57,-,1.62,1.01
2011/08/12,"7,825.80","7,853.53","7,637.02","7,637.02","4,996,015","140,973,706",-1.0632,0.5828,"600,857,182","20,428,521",-,-,-1.0689,100,100,"1,180,820",-,14.41,-,1.6,1
2011/08/15,"7,769.17","7,819.39","7,748.46","7,819.39","3,396,373","93,588,832",2.388,0.3761,"600,907,146","20,916,381",-,-,2.3599,100,100,"804,688",-,14.76,-,1.64,1.02
2011/08/16,"7,886.93","7,896.19","7,778.65","7,798.59","3,654,225","105,770,092",-0.266,0.4091,"601,015,450","20,860,439",-,-,-0.2664,100,100,"927,510",-,14.72,-,1.64,1.02
2011/08/17,"7,807.67","7,821.99","7,732.32","7,741.76","3,822,854","113,980,678",-0.7287,0.4171,"602,355,923","20,715,340",-,-,-0.7314,100,100,"917,602",-,14.62,-,1.63,1.01
2011/08/18,"7,721.19","7,721.19","7,561.02","7,614.97","4,044,674","120,589,393",-1.6377,0.4401,"602,375,021","20,375,697",-,-,-1.6513,100,100,"976,217",-,14.39,-,1.6,1
2011/08/19,"7,414.36","7,429.96","7,316.83","7,342.96","4,256,481","122,857,531",-3.572,0.4871,"602,413,447","19,646,894",-,-,-3.6374,100,100,"1,004,257",-,13.87,-,1.54,0.96
2011/08/22,"7,348.71","7,468.74","7,248.69","7,312.59","4,328,132","122,909,679",-0.4136,0.4781,"602,562,238","19,564,553",-,-,-0.4145,100,100,"1,005,399",-,13.81,-,1.53,0.96
2011/08/23,"7,369.43","7,564.64","7,349.57","7,550.23","4,209,063","130,164,298",3.2497,0.4681,"602,806,572","20,200,826",-,-,3.1981,100,100,"1,020,963",-,14.25,-,1.58,0.99
2011/08/24,"7,592.51","7,594.81","7,432.52","7,502.93","4,278,529","129,381,731",-0.6265,0.4843,"602,978,824","20,074,699",-,-,-0.6284,100,100,"1,033,159",-,14.16,-,1.57,0.98
2011/08/25,"7,559.47","7,564.87","7,409.02","7,410.87","3,922,692","112,949,610",-1.227,0.4334,"604,242,197","19,828,472",-,-,-1.2346,100,100,"953,482",-,13.99,-,1.55,0.97
2011/08/26,"7,438.52","7,503.38","7,389.57","7,445.10","3,583,213","106,413,565",0.4619,0.4071,"604,213,217","19,919,712",-,-,0.4608,100,100,"905,856",-,14.05,-,1.56,0.97
2011/08/29,"7,482.92","7,608.77","7,474.31","7,578.01","2,964,823","83,232,551",1.7852,0.3251,"604,150,313","20,274,076",-,-,1.7695,100,100,"758,668",-,14.3,-,1.59,0.99
2011/08/30,"7,654.37","7,675.17","7,599.27","7,646.19","3,740,625","109,258,072",0.8997,0.4251,"604,351,700","20,457,832",-,-,0.8957,100,100,"920,183",-,14.43,-,1.6,1
2011/08/31,"7,665.22","7,741.36","7,602.68","7,741.36","3,578,041","107,728,190",1.2447,0.415,"604,412,504","20,715,085",-,-,1.237,100,100,"918,758",-,14.61,-,1.62,1.01
2011/09/01,"7,799.18","7,886.04","7,755.55","7,757.76","4,844,231","134,876,442",0.2118,0.5778,"604,938,316","20,766,566",-,-,0.2116,100,100,"1,141,134",-,14.64,-,1.63,1.01
2011/09/02,"7,801.28","7,801.28","7,703.10","7,757.06","3,084,683","88,734,124",-0.009,0.3558,"604,944,747","20,765,017",-,-,-0.009,100,100,"803,219",-,14.65,-,1.63,1.01
2011/09/05,"7,637.90","7,637.90","7,538.58","7,551.57","3,136,953","89,591,681",-2.6491,0.3612,"600,856,086","20,195,231",-,-,-2.6848,100,100,"824,694",-,14.01,-,1.59,0.99
2011/09/06,"7,496.24","7,522.94","7,357.76","7,367.19","3,878,535","107,252,371",-2.4416,0.4431,"600,884,006","19,702,677",-,-,-2.4719,100,100,"939,687",-,13.67,-,1.55,0.96
2011/09/07,"7,468.29","7,529.01","7,428.70","7,529.01","3,233,105","93,484,956",2.1965,0.3726,"600,643,394","20,134,713",-,-,2.1727,100,100,"765,486",-,13.97,-,1.58,0.99
2011/09/08,"7,601.29","7,626.78","7,520.76","7,548.37","3,431,807","100,653,553",0.2571,0.395,"600,848,718","20,186,434",-,-,0.2568,100,100,"816,514",-,14,-,1.58,0.99
2011/09/09,"7,568.22","7,651.27","7,547.00","7,610.57","3,107,083","89,838,538",0.824,0.3498,"600,856,580","20,352,712",-,-,0.8206,100,100,"780,094",-,14.12,-,1.6,1
2011/09/13,"7,530.00","7,538.04","7,382.00","7,391.37","3,390,242","91,096,886",-2.8802,0.3944,"601,753,784","19,766,265",-,-,-2.9225,100,100,"803,751",-,13.71,-,1.55,0.97
2011/09/14,"7,455.50","7,477.86","7,186.75","7,228.47","4,568,402","122,592,009",-2.2039,0.5232,"602,215,259","19,329,885",-,-,-2.2286,100,100,"1,060,916",-,13.4,-,1.52,0.95
2011/09/15,"7,374.58","7,430.29","7,348.21","7,385.68","3,528,677","101,922,039",2.1749,0.4042,"602,312,530","19,751,402",-,-,2.1516,100,100,"838,656",-,13.69,-,1.55,0.97
2011/09/16,"7,494.29","7,606.70","7,494.29","7,577.40","4,364,990","131,247,878",2.5958,0.5033,"603,019,644","20,278,784",-,-,2.5627,100,100,"1,030,643",-,14.06,-,1.59,0.99
2011/09/19,"7,572.83","7,572.94","7,468.77","7,480.88","2,709,617","81,781,801",-1.2738,0.2912,"603,265,961","20,019,886",-,-,-1.282,100,100,"690,844",-,13.88,-,1.57,0.98
2011/09/20,"7,485.60","7,544.88","7,389.39","7,492.85","3,398,235","101,798,189",0.16,0.3783,"603,313,710","20,052,292",-,-,0.1599,100,100,"844,778",-,13.91,-,1.57,0.98
2011/09/21,"7,515.66","7,574.78","7,465.98","7,535.88","3,636,053","105,729,833",0.5743,0.4175,"601,182,417","20,126,522",-,-,0.5726,100,100,"899,557",-,13.98,-,1.58,0.99
